user_id;quantity_total;number_order;avg_quant_for_order;ratio_reordered;max_quant_for_order;stdev_quant_for_order;recipes_1;recipes_2;recipes_3;recipes_4;recipes_5;recipes_6;recipes_7;recipes_8;recipes_9;recipes_10;recipes_11;recipes_12;recipes_13;recipes_14;recipes_15;recipes_16;recipes_17;recipes_18;recipes_19;recipes_20
5732;338;78;4.333333333333333;0.6238532110091743;15;2.6367367999823100;43593;6715;39495;31244;33938;31366;24486;17242;23161;46488;37289;8491;41383;4615;29141;17946;13296;38043;45724;6268
57335;224;32;7;0.55;19;4.8593109826194960;11946;30074;44449;2000;12666;28242;27923;31851;26029;23406;25383;19143;33209;26917;31869;8248;7167;36127;48590;41383
57376;291;30;9.7;0.48598130841121495;15;2.9495762407505252;12462;30592;21855;5467;7883;9870;4646;27923;15357;27852;2468;44959;28950;31026;26885;45318;234;5659;22926;22543
57494;200;40;5;0.4329896907216495;13;2.7735009811261456;2000;23161;8491;44876;44449;4941;5659;29654;32719;22652;19004;11399;11554;26891;25213;40916;29066;29439;41934;33219
57518;306;67;4.567164179104478;0.5568181818181818;10;2.5950061633430336;19621;6715;1144;15490;47586;11168;31366;25433;43706;43593;20283;23161;20024;43268;20750;25927;43315;19004;12666;33403
57522;192;21;9.142857142857142;0.449438202247191;13;2.7979584393931638;3314;17798;20626;16243;7167;31851;9870;30086;7883;17866;11554;43450;35282;7043;19096;16797;24913;20088;20566;2946
57622;245;22;11.136363636363637;0.6153846153846154;20;5.3121196069567860;8248;11946;30086;31073;7883;15732;44449;16797;35749;25047;455;15894;28751;47161;44686;32313;39597;9294;32412;19628
57674;295;59;5;0.5757575757575758;14;3.0342868275303404;7883;8248;23660;30086;40074;5005;9870;43390;11554;7043;44449;41372;455;30592;21746;11594;10424;42973;46777;39767
57793;295;38;7.7631578947368425;0.632183908045977;16;3.8162824030463015;8248;26023;25047;20774;455;683;5659;18544;33263;28242;38220;24486;31073;28827;24914;40115;30086;2632;32024;34472
57800;531;34;15.617647058823529;0.5531914893617021;27;3.9696935679184238;30592;7883;24031;5845;42155;8561;14916;26917;6336;28242;9465;2000;43706;45003;8248;31073;7167;4345;726;29450
57954;397;30;13.233333333333333;0.5454545454545454;23;4.5914713540870860;8248;30086;27134;7167;31869;31851;11946;12666;11554;6882;16679;16797;20774;1861;19553;39379;44449;37214;35749;8910
57967;225;23;9.782608695652174;0.5238095238095238;17;4.3480039489311585;49249;45724;3314;21014;8561;33462;7711;49607;9828;8462;31506;35624;44554;14707;234;19560;21959;40232;30976;46538
57980;330;28;11.785714285714286;0.5961538461538461;36;7.9459150598006104;48483;15357;8248;6882;683;29017;21855;28950;18544;29467;3801;19053;17507;26421;48217;25433;25498;11841;38350;11703
58023;214;36;5.944444444444445;0.49;19;4.3486907352801154;8248;7883;47357;5659;455;32413;21855;29017;24132;17866;19014;11946;15155;14226;28242;15732;2632;12858;24914;29593
58040;334;78;4.282051282051282;0.5847457627118644;21;3.4335905098808433;8248;5608;41883;42289;16468;33436;15464;31283;18508;43981;10701;15971;18649;37775;23984;455;28950;21855;14068;18544
58299;303;25;12.12;0.5576923076923077;24;5.5701585854144823;44449;30074;20249;44686;8248;45003;8532;11946;5874;48590;49066;10985;10701;41577;16797;455;37250;28950;35749;27448
583;319;26;12.26923076923077;0.5959595959595959;28;7.7848966200339093;2000;24486;38307;45724;25383;23161;3314;31281;16945;33462;44913;7043;48217;5659;4793;455;9791;13509;25047;14634
58311;171;29;5.896551724137931;0.4421052631578947;23;5.0663090790761142;43416;43390;14634;5659;10269;30510;43899;8248;3376;39872;10541;25922;6053;43335;15690;31231;11294;7883;37099;14908
58328;166;35;4.742857142857143;0.5280898876404494;11;2.9539888998044775;21014;25383;9870;45286;32412;2468;28950;1861;30592;25047;22543;21855;4263;46141;40232;35876;29467;15741;17866;38693
58615;364;34;10.705882352941176;0.5398230088495575;23;5.2369862473980892;44449;27923;46141;59;1822;25383;35944;21014;26029;34406;41105;32412;5017;8248;30074;33361;6882;14339;41383;16029
58666;434;35;12.4;0.6410256410256411;24;5.1575187832910507;28950;40864;27923;11399;24702;5467;2000;12462;45003;40115;23161;33263;31851;43450;45724;2468;6949;35612;13509;47279
58799;508;38;13.368421052631579;0.6710526315789473;21;4.6581579274840656;8248;8561;31073;44876;41883;9870;48483;7883;28242;10265;17866;11554;8051;43450;27852;25498;36229;36958;47161;455
58803;326;75;4.346666666666667;0.5036496350364964;21;3.3911384253403487;21014;7883;30592;19284;44820;41105;3314;2530;4350;33296;25383;42309;20310;30510;16468;30719;45912;11554;33361;11020
58843;505;78;6.4743589743589745;0.6388888888888888;12;2.9573784414726577;33209;7883;27134;19143;23161;7167;9870;33296;23023;43390;34866;991;27852;21506;15213;13424;34974;20712;13287;20167
58877;371;29;12.793103448275861;0.6324786324786325;23;4.0300594673459631;24486;12462;40112;9870;28242;27923;8491;48167;38254;8717;16945;16468;41883;25047;30483;5436;30976;45444;9791;455
58919;316;64;4.9375;0.42391304347826086;19;3.5271059227752419;32412;40368;3629;30976;4914;16303;22676;4503;190;21959;36958;5659;46141;18446;5017;6579;40686;37182;26891;38786
58965;536;70;7.6571428571428575;0.589041095890411;16;3.5463216881055715;3314;28242;26044;31281;33462;234;44449;24031;37703;8248;33340;48483;39052;30510;46717;7404;32492;47120;6524;27923
59095;242;26;9.307692307692308;0.5566037735849056;17;4.3429872739323634;33263;38254;33751;45444;30013;28950;10501;21855;12938;42116;36546;6882;43450;37940;4286;9870;4010;41383;9321;6663
59123;407;34;11.970588235294118;0.5434782608695652;22;5.3738158335758708;34406;2000;25047;24031;40864;11594;25534;25383;25433;28242;30086;47357;43041;31851;47120;33340;46712;8248;9933;6882
5913;348;22;15.818181818181818;0.5238095238095238;30;5.6200013865136710;234;25383;3314;8248;8004;27923;26029;33462;31281;48167;3311;10175;17946;41883;48774;24766;25047;35235;47161;5659
59148;413;37;11.162162162162161;0.625;27;6.6562982434913707;12899;44449;47913;46039;33263;31660;9870;9213;40112;31869;6336;5467;9465;8597;33209;11399;11946;19143;15357;12666
59225;238;34;7;0.42990654205607476;14;4.1120665010540514;27923;31851;2000;1822;36209;12462;7883;47357;6882;43450;38254;2468;25498;16679;28950;39379;36958;11594;34845;1861
59295;261;19;13.736842105263158;0.49514563106796117;22;5.0644963033866995;11946;8248;12899;44449;31366;7883;30086;48483;44686;9870;23161;46777;5874;22746;23023;14361;47913;10635;45602;10400
59296;228;25;9.12;0.532608695652174;19;4.7549973711874963;21855;19790;28315;5608;44876;48483;45110;531;34133;7883;30086;16468;33436;21451;25213;32024;15732;25196;28868;33176
59367;285;33;8.636363636363637;0.57;19;4.4004132037385266;23161;2000;28242;40320;16468;16797;6524;21014;40112;47120;27074;30806;15357;40686;42614;13252;8004;16110;27923;29806
59378;334;34;9.823529411764707;0.55;31;6.0225364043343878;40368;9870;27134;545;48813;36958;35116;28950;39379;1861;17669;20712;10835;22298;18544;29467;20942;17507;15384;15357
59403;253;50;5.06;0.5545454545454546;13;2.8955278677044469;33263;10265;7883;38254;45912;2468;41883;5659;27639;28857;45444;28950;683;26765;7289;29467;39880;16492;17866;8316
59478;269;34;7.911764705882353;0.532608695652174;14;3.8719476506824919;8248;31869;5659;1861;33751;26885;8910;17411;7883;41597;42266;41934;12666;28253;40320;27594;9870;7167;43779;15732
59498;419;60;6.983333333333333;0.5205479452054794;20;4.2245917129638620;21014;7883;30592;15720;33263;19284;12462;25383;20310;30510;8248;44820;47357;43861;41883;45724;27852;2468;13497;28950
5953;186;30;6.2;0.4090909090909091;13;2.9524974816772232;7883;45003;26044;260;26891;27134;3314;7167;30719;334;49175;2468;27852;21506;25047;16797;24583;21746;21832;34974
59531;317;45;7.044444444444444;0.6428571428571429;17;3.6366540288089717;2000;8248;29290;42155;35749;15277;12730;47004;28950;39706;15741;7043;45912;16584;31851;48948;12462;4497;3314;34877
5955;307;37;8.297297297297296;0.5272727272727272;21;4.2154798386743911;45444;10265;15894;5659;32208;21722;29654;17866;11180;31773;40112;1864;31681;15690;28242;28007;23983;11554;12462;16468
596;464;51;9.098039215686274;0.61;24;4.8549146314257033;2000;8491;8248;23161;26388;48217;2468;16797;4793;5659;21855;4941;16198;44876;7289;4646;21722;29467;17866;7309
59613;462;57;8.105263157894736;0.6785714285714286;19;4.4868228121208911;8248;27923;7883;31073;3702;43450;11554;20774;21855;1874;5659;234;47161;46141;38634;28751;24132;41105;24304;10424
59632;566;59;9.59322033898305;0.6312056737588653;21;4.2552954598492543;8248;40864;40320;31869;31851;30086;7167;7883;5860;17866;25418;43450;6882;47161;5659;45779;8910;5608;28950;39379
5971;367;59;6.220338983050848;0.5373134328358209;17;2.9657109202381202;30592;27134;45534;44449;47913;42411;9213;7883;9465;28242;20249;31366;15741;3314;8532;2000;25213;25383;25433;23161
59723;178;24;7.416666666666667;0.5494505494505495;15;3.6821150191829632;2000;11554;8051;40112;28728;7883;49308;23161;35944;29654;18108;13497;1861;15894;35592;33021;30013;45862;455;5659
59786;265;42;6.309523809523809;0.48214285714285715;13;2.5035398864076270;8248;30592;40864;2000;34406;48217;683;6715;16198;24031;40193;31833;31451;42288;47586;45939;42973;18544;46712;44259
59818;272;26;10.461538461538462;0.5531914893617021;18;3.5690981407719147;8248;48217;16797;16198;13509;10940;11399;12710;11638;11180;10949;9870;8491;23983;45058;45003;30086;26388;24486;31073
59890;186;34;5.470588235294118;0.4158415841584158;23;4.5342821697606020;8248;11620;31851;31073;10424;11294;33296;18113;42973;7167;43098;41348;46004;5874;6589;7596;6086;49607;44670;40502
60040;410;63;6.507936507936508;0.6481481481481481;32;9.0622809488507769;3314;26917;8491;7883;26388;41440;43390;2468;26129;35749;22953;18222;44449;13509;33315;15213;39471;7450;21746;23998
60049;464;36;12.88888888888889;0.631578947368421;23;4.5843072558319011;4286;7883;8532;32359;7167;23161;45912;48590;30074;37250;22078;21663;26885;30013;9446;44449;45535;30592;28950;21855
60086;632;57;11.087719298245615;0.7604166666666666;16;2.9110669482068522;9870;7883;26388;41883;45444;13509;21855;455;16797;4793;48388;5882;8491;8051;48217;8248;8634;26023;30086;27923
60143;354;32;11.0625;0.54;21;4.4354692081869076;11672;37193;30592;19096;35957;13252;46712;25383;25780;25433;17866;35282;15732;19014;44152;38125;43450;41383;22921;29864
60172;214;34;6.294117647058823;0.5631067961165048;10;1.8672522636330584;30592;35957;5882;47357;8491;5005;13788;24486;24380;31161;41383;48217;2468;17946;20030;22543;16198;21855;9791;45444
60208;449;57;7.87719298245614;0.6637931034482759;15;3.5560319751826337;9870;2000;40320;30592;28950;2497;1822;20831;3314;47357;32412;25383;33209;9465;7167;7883;59;8248;6892;8117
60245;290;26;11.153846153846153;0.47058823529411764;26;5.6829028335336348;21855;42309;35944;47357;2530;7883;24486;21014;5005;44820;19284;20310;30510;11554;6236;44152;43450;25498;43304;16425
60272;287;30;9.566666666666666;0.46788990825688076;19;4.9248373565535895;26917;8248;40320;31851;28242;45003;43450;11554;26023;46383;48396;46945;12730;24031;15277;11594;11399;16468;12410;26388
60275;193;24;8.041666666666666;0.42424242424242425;23;5.9085727450931812;8248;40320;41348;42973;3314;9870;30719;15776;47913;44449;455;10420;35749;28950;26885;1861;46094;48804;28315;34768
60404;167;26;6.423076923076923;0.47126436781609193;12;2.8308737438900651;19886;20774;31655;23983;19995;47120;40112;40115;43450;28242;25433;33263;45737;33428;27134;31851;5862;35957;35944;5874
60425;446;64;6.96875;0.5167785234899329;19;3.6556924517233806;3629;2468;10039;14457;2000;23161;25383;31851;33296;31869;27923;28242;7167;9870;7883;5882;45286;8491;45058;47911
60430;380;65;5.846153846153846;0.5660377358490566;17;3.1782009908848651;21014;7883;30510;44449;21959;14707;20310;41105;8248;25383;2530;42309;44820;3314;14742;2000;19284;47357;17384;27923
60519;318;59;5.389830508474576;0.6336633663366337;11;2.6064703915087557;27134;41921;25383;34682;28950;20712;683;29467;39880;10424;49175;39176;21014;38350;45257;3314;334;32412;8248;2468
60550;743;42;17.69047619047619;0.7737226277372263;29;5.4660285455159205;25452;27134;19995;28242;32412;45286;45003;8532;7499;9870;7883;8248;8491;48590;3702;5874;30074;19121;37859;10701
60554;236;26;9.076923076923077;0.4722222222222222;20;4.6123579819704101;7883;8248;17798;21855;35749;39176;36443;28242;24486;40637;4646;11946;27134;45286;8561;545;17866;41383;16945;29290
60568;250;26;9.615384615384615;0.5454545454545454;17;4.0504510669990628;31869;5467;30086;7883;7167;8248;28242;48167;48590;25785;49606;991;39379;15277;44449;455;1962;45862;39672;8910
60595;254;33;7.696969696969697;0.550561797752809;13;2.9313483297457213;26891;28242;40074;45286;19121;24031;26885;20774;39039;5608;46141;8532;545;9321;8868;32412;40112;7883;9870;47835
60627;275;22;12.5;0.6346153846153846;23;5.2440442408507577;30510;9870;28242;11946;27134;33209;3314;26388;1365;45724;4636;28950;5845;7106;16797;24031;18240;10424;30087;13007
60628;226;46;4.913043478260869;0.5795454545454546;12;3.2237044733351359;33296;8910;28950;25282;21855;12013;17866;18339;9870;40112;6236;2468;33711;32492;40686;25433;21014;32412;45786;33462
60637;383;55;6.963636363636364;0.7311827956989247;19;4.7491271570898956;12462;8248;33634;26885;30592;42155;34795;37250;35749;5659;44449;8532;44686;42973;46777;44729;7406;5882;9870;45003
60694;587;49;11.979591836734693;0.4921875;31;7.7499725696244869;3314;30592;5467;25383;44449;35749;17798;48217;8248;2000;9870;9213;40320;21722;40686;43083;23161;27923;8597;48483
60716;366;74;4.945945945945946;0.5588235294117647;17;3.1962816234205984;38307;41105;27923;25383;8491;2000;30074;45912;41440;2468;21855;44449;44876;45318;455;30976;21959;1861;13376;16103
60723;328;34;9.647058823529411;0.6388888888888888;18;4.3126477344299085;8491;43450;40556;2468;10701;19553;45318;21855;2992;1059;47605;12013;10459;39943;29593;45912;3914;3376;40540;45636
60725;313;24;13.041666666666666;0.7272727272727273;21;4.4082843618002632;11946;359;4286;32306;22078;30013;12825;47279;234;49607;5659;28950;35749;46141;48677;40502;21855;17696;39266;15741
60727;304;55;5.527272727272727;0.5151515151515151;17;3.7161038211314292;45058;5659;5608;30976;21959;24583;25282;29467;2000;27134;16468;15446;15732;22631;30086;25383;25951;9870;3789;46392
60749;436;43;10.13953488372093;0.6033057851239669;22;4.7488414394051204;44449;8532;30074;41383;39379;30592;2468;9465;9213;5467;46056;47357;11946;4345;20249;2000;7167;25383;7883;8316
60828;429;66;6.5;0.6138613861386139;13;3.2451146714360081;28950;33263;25383;3314;21014;46805;11399;33462;7711;2468;16425;22543;19560;40232;46403;234;31506;35624;35516;49607
61034;269;38;7.078947368421052;0.5795454545454546;18;3.5896365768573017;24486;21014;5005;8248;17866;11554;16945;40232;37214;19553;21855;39379;25047;234;455;5659;47796;43335;5565;9870
61078;183;42;4.357142857142857;0.5113636363636364;11;3.1298829446780849;8248;26891;5882;7883;30086;27134;31366;11554;23660;46094;8910;44449;26885;10400;21855;455;28315;25282;28950;18544
61085;215;26;8.26923076923077;0.5652173913043478;14;2.9059620411518428;3702;48217;9002;234;9791;39672;6715;28950;14707;18729;13509;13476;19114;16103;30087;39176;3314;33296;33942;41883
61086;462;40;11.55;0.5819672131147541;19;3.8427420765212264;21855;30086;31851;27923;9870;11554;16679;30976;30483;16797;41840;15133;22543;36502;45535;12013;30087;10424;15184;25514
61105;333;21;15.857142857142858;0.6176470588235294;21;3.1982137871898790;31073;8248;38254;43450;25047;15894;21855;38307;29654;17866;19096;26421;41883;24486;15357;21493;29870;29864;38350;32461
61175;402;34;11.823529411764707;0.7019230769230769;23;4.3027164656711020;30592;7883;8561;3314;44449;35749;28950;17798;10424;2000;11168;11399;15357;40320;27134;41603;30086;8248;31073;9870
6118;368;58;6.344827586206897;0.5980392156862745;15;2.7944288192566861;44449;26891;40115;10985;20774;1962;39672;10400;25683;16797;15741;22946;31894;33462;21014;13455;2313;18958;26917;14457
61197;185;18;10.277777777777779;0.3541666666666667;16;3.8927618436325937;3050;46717;47357;29473;43502;6188;5882;25383;23660;30074;38254;33462;43450;15732;11554;15111;2468;29864;19096;7043
61202;211;19;11.105263157894736;0.5609756097560976;17;4.1351439158363476;25047;21855;34795;5659;10450;29439;27134;15732;20249;16945;18321;24746;24486;30074;25780;29473;11916;20750;11946;9213
61250;285;22;12.954545454545455;0.5660377358490566;22;4.9997835450982773;8248;19553;7167;32492;42973;9870;24486;7883;40320;25785;25209;16945;45912;41883;47192;28315;39379;37214;455;42155
61275;268;62;4.32258064516129;0.5247524752475248;11;2.8559640992163560;24486;21855;31073;23161;8491;7883;43450;45912;16945;48217;39379;16198;38307;9791;40864;30146;25047;29654;39880;33047
61282;224;44;5.090909090909091;0.4606741573033708;13;2.9000255156710846;35957;17574;38254;18544;11180;17946;27594;26105;41883;4497;34472;15410;44995;10265;25319;44913;33436;47357;36909;14457
61306;422;66;6.393939393939394;0.594059405940594;17;3.5469544373850901;7711;24661;17384;21014;14742;43450;43430;3629;16511;45729;21959;31948;14707;4503;30976;16241;8980;38535;46141;4263
61396;470;20;23.5;0.6397058823529411;32;5.6241958489519567;40864;455;7883;40112;12462;31073;30086;31851;35282;33192;2468;41914;48494;44449;45444;44876;11594;28950;30976;17501
61399;414;71;5.830985915492958;0.673469387755102;13;3.3423085071461686;17898;40864;32194;31894;42508;6336;28761;2132;16956;23983;16679;991;40115;34797;10546;23023;25922;20452;25433;33436
61414;348;36;9.666666666666666;0.625;21;4.9396356140913876;47357;8248;17866;12730;25047;31833;30013;33751;29467;41105;29654;18544;8465;7499;33436;36909;27134;41383;5882;5894
61460;300;23;13.043478260869565;0.6181818181818182;21;5.0315211947876000;24486;3314;7499;5882;8051;48217;9791;17657;14634;25047;39672;39379;16797;13476;21855;234;26400;20774;10424;12020
61500;268;50;5.36;0.5656565656565656;10;2.5774532597357511;3314;7883;8491;27134;28242;6882;12727;25282;16797;44449;5608;1861;24031;17798;27754;28950;45194;20774;30087;22854
61516;416;42;9.904761904761905;0.67;18;3.5047669544982053;7043;17866;11946;15357;13528;12070;18158;19143;22963;12727;23023;20249;18390;5467;46039;8561;35944;5874;25534;43083
61519;175;18;9.722222222222221;0.5268817204301075;16;3.3042851955596646;9791;8248;25498;49249;40864;6937;13509;9585;24031;47161;16243;33340;28242;25770;23660;38254;9870;31713;38985;30354
61526;532;33;16.12121212121212;0.680672268907563;25;5.6940625641845985;35749;7883;17798;44876;30146;26917;40112;35944;30074;11092;2738;5608;22078;30013;25282;44449;6970;8532;41105;24304
61534;244;30;8.133333333333333;0.5;16;3.6268475276065504;7883;36209;8491;23161;1312;26388;48590;41383;48201;44449;35749;46945;44876;36958;22997;17798;21855;4646;8532;46777
61542;438;78;5.615384615384615;0.6724137931034483;14;3.0247067872524684;38588;28950;12462;33263;11375;9870;27147;38254;6882;45724;455;46705;2564;5608;20774;16797;15277;32305;45444;22543
61543;294;75;3.92;0.5416666666666666;12;2.5614607319030056;48483;30086;27923;7883;8248;2000;9018;27852;8462;21959;5659;25282;40864;25047;4503;28950;16797;30592;3629;36958
61556;290;34;8.529411764705882;0.6145833333333334;25;5.4117453305086003;25383;3314;2000;40686;7883;48483;43450;11554;11841;11594;1861;28950;40864;5659;48984;39880;15741;10424;27951;14068
61578;400;29;13.793103448275861;0.6140350877192983;23;4.7687922276342495;30976;21014;33296;24486;30510;27134;5005;31869;23161;30087;27923;25383;43450;7711;48217;3629;33938;21855;16198;44670
61595;334;38;8.789473684210526;0.5833333333333334;18;4.8107868364515226;27134;9870;25282;35822;28950;9446;22543;21855;26885;17946;27594;37627;47159;36257;39137;43110;30719;47357;45058;35957
61607;357;27;13.222222222222221;0.5413533834586466;24;5.2939249168873774;26956;3314;8248;7883;45003;45912;43390;30074;33462;16679;6107;48217;10496;36958;20774;33751;13509;38634;15277;25513
61899;451;76;5.934210526315789;0.7040816326530612;20;3.9844214178582716;25383;28242;11946;11554;2468;40864;426;11594;30592;20774;31770;28950;41105;46712;4967;7883;8248;5882;12666;8561
61956;567;25;22.68;0.7878787878787878;41;7.4482660174477299;8248;5659;42288;31851;44152;7043;4497;7167;46644;9870;29864;27594;991;30086;5467;37859;8117;8051;31869;43861
62007;335;35;9.571428571428571;0.6464646464646465;18;4.3065320720267437;7883;27923;14457;8248;26029;12462;31281;2468;25498;22522;44670;234;42155;1861;44449;21959;21746;28950;11594;15741
62157;447;43;10.395348837209303;0.6494845360824743;20;4.7666476933541186;8248;46141;32412;40074;7883;32582;48483;33361;37214;39706;455;21959;27448;3629;42292;49607;42973;12013;15741;41105
62202;315;30;10.5;0.5514018691588785;28;6.2463782609853484;9870;44913;41883;6715;455;5659;34974;30592;26885;29654;13007;17866;12727;27134;26388;26891;11841;13054;10869;35653
62210;317;18;17.61111111111111;0.5378151260504201;26;5.0542805258500372;7883;27134;27448;15277;25047;683;43041;34005;29864;31869;47069;48366;12410;39602;31851;6882;38220;37778;7167;23660
62239;736;79;9.316455696202532;0.7589285714285714;22;4.1216884261169437;8248;31851;7167;28253;6882;43450;48590;33445;8910;5659;25047;39706;35749;38679;40698;42973;42288;43041;24132;1294
62331;291;36;8.083333333333334;0.6633663366336634;19;3.7292281851802602;5608;8248;7883;9870;28253;27923;16468;17946;22543;25683;28315;16797;234;15277;12895;20774;46094;8184;4646;18544
62369;218;16;13.625;0.5729166666666666;21;4.8287334433230694;8248;30086;48483;27134;24486;17866;26388;4793;10400;21855;25047;13509;26885;44449;5659;42973;18544;21722;29654;34877
62525;285;27;10.555555555555555;0.4690265486725664;21;5.6726966408831681;12727;21529;16956;2000;7883;8248;5659;39379;455;42288;29467;22626;16183;16584;27923;27071;26891;26413;2632;25927
6257;209;18;11.61111111111111;0.4016393442622951;21;5.1807209229069415;7883;8532;30074;44449;12666;24309;45912;48590;2468;46383;19553;21746;15277;45318;27448;11594;2992;33751;22543;44876
62588;261;32;8.15625;0.5978260869565217;16;4.0964924020434848;38254;5659;14068;18544;31851;5882;26917;30086;33263;7883;40320;28242;44152;7167;34472;31869;37859;24486;19652;16679
62645;236;56;4.214285714285714;0.5789473684210527;10;2.2620528545732783;40864;7883;8248;25383;2000;43450;44449;21746;34974;18544;10424;49280;39880;17507;2632;15384;11399;25498;30510;10949
62689;342;46;7.434782608695652;0.5315315315315315;15;3.2907423945435742;47357;29467;16544;8248;25383;17866;46004;7596;48984;28950;38307;25047;32117;5659;12013;10424;21722;24132;1654;42973
62792;392;30;13.066666666666666;0.7978723404255319;23;5.4262029229397181;21855;24486;5005;43450;16945;20712;683;25047;17866;10949;10265;15384;10546;1889;11399;12858;1434;15732;21014;15357
62835;384;46;8.347826086956522;0.5847457627118644;22;5.5746146505758996;7883;44449;23983;12666;11946;33209;46039;33296;7167;9213;8532;6882;38254;47913;25498;30592;40864;27765;31770;37250
62890;427;79;5.405063291139241;0.7157894736842105;13;2.6337016328382132;45058;2000;991;15894;25047;28857;26885;190;30592;46141;27448;49607;4646;29654;17866;48122;6649;17158;42395;5164
62931;229;16;14.3125;0.5145631067961165;22;3.5160346983498328;31869;11399;7167;8248;48483;16679;30976;28950;27448;5659;8910;35612;41105;3232;25383;10824;31851;28253;10940;31073
62990;419;61;6.868852459016393;0.6283185840707964;21;5.2772322601785164;40864;46488;43593;5673;40637;17838;33938;20774;39495;31244;17898;29654;10127;14834;42009;30086;32197;21619;8385;6803
63014;288;64;4.5;0.59;12;2.5260547066428274;21014;14707;5608;2468;2530;42309;32412;45286;28242;44820;25383;8248;20310;19284;2000;19121;11020;37859;28455;26885
63023;370;70;5.285714285714286;0.5319148936170213;15;3.6599788434601052;8248;43390;16303;35749;28315;31851;30510;40112;27134;2000;47357;7883;7167;48464;5882;8634;19014;29290;11554;19096
63053;224;34;6.588235294117647;0.5656565656565656;16;3.6854969407848868;47357;9870;17866;25047;38220;27594;24486;7883;7499;16945;30086;23161;14226;41883;10940;10949;16679;10265;16584;43450
63073;527;78;6.756410256410256;0.6372549019607843;17;3.3928339203860261;16797;39379;8491;3314;9870;28242;40320;26891;11946;19004;26388;14361;22746;47607;48217;31506;5608;45602;34029;455
63160;209;14;14.928571428571429;0.4205607476635514;23;4.6816217721621231;41883;5467;31073;33263;20283;45724;16679;15277;234;39379;12895;20019;49607;3629;35624;27639;10424;15741;6579;7563
63177;175;29;6.0344827586206895;0.4421052631578947;19;4.9170458510652341;16797;39379;32359;8248;7883;40320;31869;7167;31851;2000;9870;5874;25785;43450;16679;40864;28950;5608;33445;13750
63205;259;18;14.38888888888889;0.5392156862745098;23;5.4139133273760367;26917;8248;46948;19096;30146;46945;455;36958;10835;18544;17507;14682;25510;11959;19855;26129;2000;19014;2632;27923
63227;286;61;4.688524590163935;0.6881720430107527;28;4.2486899298746878;8248;4615;31366;43593;8561;19621;43450;26388;17798;35749;31244;33938;39495;15490;6715;4793;10424;29654;20626;42973
6330;686;74;9.27027027027027;0.631578947368421;22;3.9527943897447014;29290;3314;36209;17866;33462;22362;24692;39119;18240;2992;38558;11898;48013;16303;35749;42292;15852;9637;5388;14226
63308;303;66;4.590909090909091;0.6272727272727273;22;3.9065124037738778;8248;21855;30086;24486;8491;47796;43861;26388;17946;18443;30592;29017;37214;44449;41112;3801;42973;18544;29467;21615
63384;352;37;9.513513513513514;0.696969696969697;15;3.0241768542275509;8248;30086;24486;3314;5005;9870;25383;2000;40637;5271;45003;48483;42508;17866;33462;11554;35282;30074;43450;24380
63385;200;37;5.405405405405405;0.4222222222222222;14;3.2098759015425041;27134;27923;35559;41372;683;30976;23161;15384;34415;334;33462;42515;2000;40112;29593;25383;21014;7102;31711;5882
63423;355;33;10.757575757575758;0.5888888888888889;19;4.9876742014083016;30592;8117;34688;37193;46712;21915;13382;2000;27071;3311;22921;19143;11946;38125;12666;6336;8248;8561;9914;4903
63633;313;24;13.041666666666666;0.4766355140186916;21;4.3885143238930522;28950;3314;40320;32492;30086;8353;40864;25282;16797;44449;45318;42155;39880;15741;41105;26044;39188;11636;22946;15384
63640;169;18;9.38888888888889;0.46511627906976744;17;4.2859399255882757;7167;9870;45912;44449;1861;20750;18719;16468;23023;23161;31851;31869;34472;19143;15732;30510;15384;25433;30086;25927
63652;281;50;5.62;0.5533980582524272;17;4.0702504561157172;24486;5882;45444;5608;9791;28950;41105;12488;5925;48122;8821;9958;18339;3314;40112;7404;8491;23161;38214;24492
63667;134;21;6.380952380952381;0.25263157894736843;30;8.0775998321047724;8248;28242;7883;6882;43390;34866;40502;21746;6086;24031;36502;35749;7106;32306;45862;16797;20774;1861;10424;17696
63718;439;75;5.8533333333333335;0.5928571428571429;23;4.4042158345291296;7883;5005;35944;23983;43861;43390;15776;16468;11554;21855;455;5608;46094;32208;26044;44523;3314;16945;20723;39123
6372;267;41;6.512195121951219;0.5147058823529411;18;4.1238449972053520;30510;45286;8248;7883;39880;2000;21014;6882;16029;2468;40916;39501;39176;45140;8462;44449;683;9622;13424;19553
63726;320;75;4.266666666666667;0.5384615384615384;14;2.9561357781297426;15776;30592;44449;4646;34877;7883;7167;48483;11703;2000;8353;6882;12727;10985;45377;45194;28315;40864;29017;21746
63759;271;37;7.324324324324325;0.45217391304347826;22;4.6848102893764490;4286;21014;24486;48217;9890;4793;48677;6715;25076;16198;41105;22854;10424;18339;35233;13656;46029;22578;12436;35957
63760;261;26;10.038461538461538;0.49504950495049505;18;4.6258471157682609;11399;2000;43098;33296;40112;15357;25383;8248;31073;18113;19014;15591;45862;30976;16260;35612;42155;44652;40165;28950
63784;513;45;11.4;0.6666666666666666;20;4.3032757078976265;11946;19143;25383;2000;8491;30074;41383;24380;13054;20774;22543;21959;38634;30592;5986;35116;39023;5608;31770;44449
63793;408;76;5.368421052631579;0.5818181818181818;17;3.3099530923691669;48483;21014;33263;6882;40232;20774;45194;30976;24661;18544;18494;20310;27074;32024;40115;45912;42561;21158;48340;44130
